Банк;Номер лицензии банка;Место в рейтинге;Дата отчёта;Наименование статей;Символы;Суммы в рублях от операций в рублях;Суммы в рублях от операций в ин. валюте и драг. металлах;Всего
Московский кредитный банк (МКБ);1978;7;2019-01-01;финансовых органов субъектов Российской Федерации и органов местного самоуправления;14402;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;государственных внебюджетных фондов Российской Федерации;14403;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления;14404;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;финансовых организаций, находящихся в федеральной собственности;14405;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;коммерческих организаций, находящихся в федеральной собственности;14406;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;некоммерческих организаций, находящихся в федеральной собственности;14407;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;финансовых организаций, находящихся в государственной (кроме федеральной) собственности;14408;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;коммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14409;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14410;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;негосударственных финансовых организаций;14411;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;негосударственных коммерческих организаций;14412;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;негосударственных некоммерческих организаций;14413;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;юридических лиц - нерезидентов;14414;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;кредитных организаций;14415;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;банков-нерезидентов;14416;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;Банка России;14417;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;индивидуальных предпринимателей;14418;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;граждан Российской Федерации;14501;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;нерезидентов;14502;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;граждан Российской Федерации;14601;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;нерезидентов;14602;0;0;0
