Банк;Номер лицензии банка;Место в рейтинге;Дата отчёта;Наименование статей;Символы;Суммы в рублях от операций в рублях;Суммы в рублях от операций в ин. валюте и драг. металлах;Всего
Райффайзен Банк;3292;10;2016-01-01;Служебные командировки;26402;108565;10710;119275
Райффайзен Банк;3292;10;2016-01-01;Охрана;26403;190158;0;190158
Райффайзен Банк;3292;10;2016-01-01;Реклама;26404;806629;19;806648
Райффайзен Банк;3292;10;2016-01-01;Представительские расходы;26405;9957;2345;12302
Райффайзен Банк;3292;10;2016-01-01;Услуги связи, телекоммуникационных и информационных систем;26406;824054;1971;826025
Райффайзен Банк;3292;10;2016-01-01;Судебные и арбитражные издержки;26407;162571;0;162571
Райффайзен Банк;3292;10;2016-01-01;Аудит;26408;22774;0;22774
Райффайзен Банк;3292;10;2016-01-01;Публикация отчетности;26409;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Страхование;26410;1687458;0;1687458
Райффайзен Банк;3292;10;2016-01-01;Налоги и сборы, относимые на расходы в соответствии с законодательством Российской Федерации;26411;343084;3853;346937
Райффайзен Банк;3292;10;2016-01-01;Другие организационные и управленческие расходы;26412;3696406;176;3696582
Райффайзен Банк;3292;10;2016-01-01;По операциям привлечения и предоставления (размещения) денежных средств;27101;4;0;4
Райффайзен Банк;3292;10;2016-01-01;По другим банковским операциям и сделкам;27102;0;96;96
Райффайзен Банк;3292;10;2016-01-01;По прочим (хозяйственным) операциям;27103;8620;0;8620
Райффайзен Банк;3292;10;2016-01-01;По операциям привлечения и  предоставления (размещения) денежных средств;27201;14769;2088;16857
Райффайзен Банк;3292;10;2016-01-01;По другим банковским операциям и сделкам;27202;3657;5303;8960
Райффайзен Банк;3292;10;2016-01-01;По прочим (хозяйственным) операциям;27203;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Платежи в возмещение причиненных убытков;27301;304;0;304
Райффайзен Банк;3292;10;2016-01-01;От списания недостач материальных ценностей;27302;1999;0;1999
